"title","description","dataStream.name","dataStream.description","dataStream.observationType","dataStream.unitOfTruth","dataStream.unitOfCategory","observation.projectObservationUID","observation.resultTruthObservation.phenomenonTime","observation.resultTruthObservation.resultTime","observation.resultTruthObservation.result","observation.resultTruthObservation.submitTime","observation.resultCategoryObservation.phenomenonTime","observation.resultCategoryObservation.resultTime","observation.resultCategoryObservation.result","observation.resultCategoryObservation.submitTime","observation.image.imageStatus","observation.context.parameters","omProcess.license.licenseName","omProcess.license.licenseAttributionSource","omProcess.license.licenseAttributionAggregator","omProcess.processReference","omProcess.resultQuality.validationStatus","omProcess.resultQuality.validationMethod","omProcess.resultQuality.validationResult","omProcess.resultQuality.qualityGrade","omProcess_resultQuality_assessment","observedProperty.name","observedProperty.description","observedProperty.definition","sensor.name","sensor.description","sensor.encodingType","location.name","location.description","location.encodingType","location.locationDetails.mobileProperties.latitude","location.locationDetails.mobileProperties.longitude","thing.name","thing.description","featureOfInterest.name","featureOfInterest.description","featureOfInterest.encodingType","featureOfInterest.location","informationWithheld"
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","F3D30DDD-199D-45B7-A9C5-91B832587716-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","F3D30DDD-199D-45B7-A9C5-91B832587716","2017-04-30T11:48:51","2017-04-30T11:48:51","true","2017-04-30T11:48:51","2017-04-30T11:48:51","2017-04-30T11:48:51","Aedes albopictus","2017-04-30T11:48:51","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","F3D30DDD-199D-45B7-A9C5-91B832587716","Observation taken by user: F3D30DDD-199D-45B7-A9C5-91B832587716","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","39.97963","-0.05695","F3D30DDD-199D-45B7-A9C5-91B832587716","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","c1c3134f-67d7-40b8-9212-42e1a36e2f52-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","c1c3134f-67d7-40b8-9212-42e1a36e2f52","2017-04-19T17:35:29","2017-04-19T17:35:29","true","2017-04-19T17:35:29","2017-04-19T17:35:29","2017-04-19T17:35:29","Aedes albopictus","2017-04-19T17:35:29","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","c1c3134f-67d7-40b8-9212-42e1a36e2f52","Observation taken by user: c1c3134f-67d7-40b8-9212-42e1a36e2f52","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.583267","2.32648","c1c3134f-67d7-40b8-9212-42e1a36e2f52","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","027eacb2-5d97-4749-8026-78f86b103f17-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","027eacb2-5d97-4749-8026-78f86b103f17","2017-05-25T11:08:36","2017-05-25T11:08:36","true","2017-05-25T11:08:36","2017-05-25T11:08:36","2017-05-25T11:08:36","Aedes albopictus","2017-05-25T11:08:36","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","027eacb2-5d97-4749-8026-78f86b103f17","Observation taken by user: 027eacb2-5d97-4749-8026-78f86b103f17","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.538006","2.44994","027eacb2-5d97-4749-8026-78f86b103f17","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","14EACDEC-85CC-4B9A-99ED-E69E4F749711-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","14EACDEC-85CC-4B9A-99ED-E69E4F749711","2017-05-22T17:04:01","2017-05-22T17:04:01","true","2017-05-22T17:04:01","2017-05-22T17:04:01","2017-05-22T17:04:01","Aedes albopictus","2017-05-22T17:04:01","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","14EACDEC-85CC-4B9A-99ED-E69E4F749711","Observation taken by user: 14EACDEC-85CC-4B9A-99ED-E69E4F749711","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.54098","2.102668","14EACDEC-85CC-4B9A-99ED-E69E4F749711","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","19424bab-049b-4e6b-bfc7-27dcc256a482-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","19424bab-049b-4e6b-bfc7-27dcc256a482","2017-05-30T14:01:53","2017-05-30T14:01:53","true","2017-05-30T14:01:53","2017-05-30T14:01:53","2017-05-30T14:01:53","Aedes albopictus","2017-05-30T14:01:53","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","19424bab-049b-4e6b-bfc7-27dcc256a482","Observation taken by user: 19424bab-049b-4e6b-bfc7-27dcc256a482","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.53105","1.681483","19424bab-049b-4e6b-bfc7-27dcc256a482","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","1D48093A-8940-477C-92E9-B3273C90C655-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","1D48093A-8940-477C-92E9-B3273C90C655","2017-05-20T16:08:43","2017-05-20T16:08:43","true","2017-05-20T16:08:43","2017-05-20T16:08:43","2017-05-20T16:08:43","Aedes albopictus","2017-05-20T16:08:43","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","1D48093A-8940-477C-92E9-B3273C90C655","Observation taken by user: 1D48093A-8940-477C-92E9-B3273C90C655","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.33276","2.041282","1D48093A-8940-477C-92E9-B3273C90C655","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","1f8e51e2-3669-44de-8a70-102e237ca8be-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","1f8e51e2-3669-44de-8a70-102e237ca8be","2017-05-05T17:41:19","2017-05-05T17:41:19","true","2017-05-05T17:41:19","2017-05-05T17:41:19","2017-05-05T17:41:19","Aedes albopictus","2017-05-05T17:41:19","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","1f8e51e2-3669-44de-8a70-102e237ca8be","Observation taken by user: 1f8e51e2-3669-44de-8a70-102e237ca8be","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.97827","2.814149","1f8e51e2-3669-44de-8a70-102e237ca8be","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","211dc98d-06f4-48e8-a4f7-da0e741889bf-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","211dc98d-06f4-48e8-a4f7-da0e741889bf","2017-05-20T11:10:52","2017-05-20T11:10:52","true","2017-05-20T11:10:52","2017-05-20T11:10:52","2017-05-20T11:10:52","Aedes albopictus","2017-05-20T11:10:52","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","211dc98d-06f4-48e8-a4f7-da0e741889bf","Observation taken by user: 211dc98d-06f4-48e8-a4f7-da0e741889bf","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.434017","2.162561","211dc98d-06f4-48e8-a4f7-da0e741889bf","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","223B4163-4A8A-45A8-970B-F9368DBD9E8D-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","223B4163-4A8A-45A8-970B-F9368DBD9E8D","2017-05-31T13:04:26","2017-05-31T13:04:26","true","2017-05-31T13:04:26","2017-05-31T13:04:26","2017-05-31T13:04:26","Aedes albopictus","2017-05-31T13:04:26","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","223B4163-4A8A-45A8-970B-F9368DBD9E8D","Observation taken by user: 223B4163-4A8A-45A8-970B-F9368DBD9E8D","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.37209","2.159005","223B4163-4A8A-45A8-970B-F9368DBD9E8D","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
"Mosquito Alert: Insect Populations (Mosquitos)","Data from the Mosquito Alert Project pulled from GBIF","20794BD3-3324-4737-901E-67E05E75FB46-species occurrence","All species occurrence observations from a particular user taken with a sensor or manually","category observation | truth observation","{""name"":""truth observation"" | ""description"": ""whether a tiger mosquito is present""}","{""name"":""category observation"" | ""description"": ""scientific name""}","20794BD3-3324-4737-901E-67E05E75FB46","2017-05-01T23:53:04","2017-05-01T23:53:04","true","2017-05-01T23:53:04","2017-05-01T23:53:04","2017-05-01T23:53:04","Aedes albopictus","2017-05-01T23:53:04","true","Adult","http://creativecommons.org/publicdomain/zero/1.0/legalcode","This data set has been created through the efforts of the Mosquito Alert team and the thousands of citizen scientists who have volunteered their energy and contributed reports on the Mosquito Alert platform. We ask that you give attribution to the Mosquito Alert Community if you use this data in any publications.","Mosquito Alert, Escobar A, Oltra A (2018). Mosquito Alert: Tiger Mosquito Dataset. Version 1.6. CREAF - Centre de Recerca Ecològica i Aplicacions Forestals. Occurrence dataset https://doi.org/10.15470/t5a1os accessed via GBIF.org on 2020-08-11.","For information on sampling methods, go to http://www.mosquitoalert.com","true","The dataset includes reports from anonymous Mosquito Alert citizen scientists  tagged by them as 'adult mosquito', that contain at least one picture and that it has been evaluated by entomological experts. According to these experts, the picture/s of this observation could be tiger mosquito (Aedes albopictus): their taxonomic features can be clearly seen in the picture/s, especially the white stripe on head and thorax (confirmed; see dynamicProperties field); or only some characteristic features can be observed, but it could be this species nonetheless (probable; see dynamicProperties field). For more information, go to www.mosquitoalert.com","true","research","Identification data removed to enable anonymity based on User Preference","species occurrence","whether a species is observed at a location","https://www.sciencedirect.com/topics/earth-and-planetary-sciences/species-occurrence","20794BD3-3324-4737-901E-67E05E75FB46","Observation taken by user: 20794BD3-3324-4737-901E-67E05E75FB46","varies","varies","Latitude and longitude of report location in decimal degrees. Mosquito Alert anonymous citizen scientists select, via the Mosquito Alert app, the location on a map, or use GPS and other Smartphone services to record their current location at the time of the observation. Accuracy or precision of the coordinates cannot be specified for each particular case, because it depends on many factors (each participant's device, specific day of recording, network coverage, GPS availability, etc.).","GeoJSON Point","41.38186","2.147829","20794BD3-3324-4737-901E-67E05E75FB46","UID of expert validator","location.name","location.description","GeoJSON Point","location.locationDetails.mobileProperties.latitude|location.locationDetails.mobileProperties.longitude","This dataset is a simplified version of the original one. We have removed non-biological information, information that could compromise citizen scientists’ privacy and some redundant information."
